     1      3.13333333       0.00825932
     2      3.14142247       0.00017019
     3      3.14158739       0.00000526
     4      3.14159246       0.00000020
     5      3.14159265       0.00000001
     6      3.14159265       0.00000000
     7      3.14159265       0.00000000
